tipo,subtipo,ubicacion,ciudad,hora,lat,lon
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Nororiente,,2025-04-19T20:18:54,-33.352026,-70.619867
CHIT_CHAT,,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T20:13:05,-33.444173,-70.652895
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:23:34,-33.388947,-70.677101
JAM,JAM_HEAVY_TRAFFIC,,,2025-04-19T20:00:35,-33.493105,-70.752154
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:20,-33.480904,-70.57564
HAZARD,HAZARD_ON_ROAD,Av. Concha y Toro,Puente Alto,2025-04-19T19:23:27,-33.587286,-70.580363
POLICE,,Carmen,Santiago,2025-04-19T20:13:13,-33.456364,-70.639886
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.446756,-70.663972
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-06T09:21:43,-33.383685,-70.681238
ROAD_CLOSED,ROAD_CLOSED_EVENT,Las Acacias,"Malloco, Peñaflor",2025-04-16T10:53:46,-33.617869,-70.875472
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:19,-33.480716,-70.57854
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-02T09:26:45,-33.474319,-70.758188
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Departamental,Pedro Aguirre Cerda,2025-04-19T19:25:02,-33.493701,-70.676809
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471579,-70.750208
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:01:24,-33.478863,-70.749383
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:23:34,-33.388526,-70.677877
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.445406,-70.655981
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,,2025-04-19T19:47:36,-33.372819,-70.72749
JAM,JAM_STAND_STILL_TRAFFIC,Av. Salvador Allende,Cerrillos,2025-04-19T19:51:00,-33.493156,-70.727887
HAZARD,HAZARD_ON_ROAD,La Independencia,Lo Prado,2025-04-19T20:00:40,-33.446187,-70.724749
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Santa Leonor,Padre Hurtado,2024-11-14T16:06:39,-33.562795,-70.807189
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Gran Avenida José Miguel Carrera,El Bosque,2025-04-19T19:59:48,-33.549245,-70.671215
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.433864,-70.721805
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.432637,-70.727491
ROAD_CLOSED,ROAD_CLOSED_EVENT,Ramón Carnicer,Providencia,2025-03-19T16:35:54,-33.437236,-70.634222
ROAD_CLOSED,ROAD_CLOSED_EVENT,General Bustamante,Providencia,2025-04-02T09:21:11,-33.437467,-70.632905
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.470415,-70.748132
JAM,JAM_STAND_STILL_TRAFFIC,Av. Larraín,La Reina,2025-04-19T20:07:48,-33.452398,-70.559741
ROAD_CLOSED,ROAD_CLOSED_EVENT,Puerto Madero,Pudahuel,2025-04-17T11:40:36,-33.450796,-70.781418
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.433054,-70.725365
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Presidente José Joaquín Prieto Vial,San Miguel,2025-04-19T20:14:49,-33.495178,-70.663398
POLICE,,Av. Balmaceda,"Malloco, Peñaflor",2025-04-19T20:17:54,-33.607531,-70.855279
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Grecia,Ñuñoa,2025-04-19T20:17:00,-33.46858,-70.57827
JAM,JAM_HEAVY_TRAFFIC,Av. Teniente Luis Cruz Martínez,Pudahuel,2025-04-19T20:11:38,-33.444215,-70.74064
POLICE,,Copec,Peñalolén,2025-04-19T20:17:41,-33.475068,-70.577014
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.474075,-70.748767
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.614047,-70.875938
ACCIDENT,,Av. María Rozas Velásquez,Lo Prado,2025-04-19T19:10:42,-33.441755,-70.707306
POLICE,,San Martín,San Bernardo,2025-04-19T19:53:47,-33.592757,-70.693916
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Marathon,Ñuñoa,2025-04-19T19:53:45,-33.467031,-70.614318
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida > San Javier,,2025-01-31T21:55:37,-33.621131,-70.859475
POLICE,,Condominio Puertas de La Reina,La Reina,2025-04-19T20:19:28,-33.442211,-70.567713
POLICE,,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T20:04:07,-33.444015,-70.652112
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Santa Leonor,Padre Hurtado,2024-11-14T16:06:39,-33.560919,-70.809294
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Olmos,"Malloco, Peñaflor",2025-04-16T00:10:29,-33.616932,-70.875204
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.392827,-70.673901
JAM,JAM_HEAVY_TRAFFIC,Nueva Tobalaba,Providencia,2025-04-19T20:14:27,-33.416927,-70.606028
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.614812,-70.876155
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T19:57:19,-33.445753,-70.65999
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Gabriela,La Pintana,2025-04-19T19:29:01,-33.583206,-70.611009
HAZARD,HAZARD_WEATHER_FLOOD,Camino Otoñal,Las Condes,2025-04-19T19:48:53,-33.4009,-70.519743
JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,Peñalolén,2025-04-19T19:51:24,-33.503489,-70.588298
ROAD_CLOSED,,Av. San Pablo,Pudahuel,2025-04-19T19:42:50,-33.44446,-70.749771
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. San Pablo,Pudahuel,2025-02-26T16:10:23,-33.443729,-70.784164
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Grecia,Peñalolén,2025-04-19T19:50:30,-33.469669,-70.575672
JAM,JAM_STAND_STILL_TRAFFIC,Av. Holanda,Providencia,2025-04-19T20:16:58,-33.418956,-70.60441
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.613657,-70.875833
POLICE,,Buenos Aires,Recoleta,2025-04-19T20:02:27,-33.42689,-70.645516
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.472782,-70.748545
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471202,-70.748263
JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Sur,,2025-04-19T20:16:32,-33.502497,-70.588268
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.447342,-70.666276
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. San Pablo,Pudahuel,2025-04-19T20:11:00,-33.444151,-70.753042
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T01:44:57,-33.434109,-70.72102
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Ruta 78,,2025-04-19T20:16:03,-33.492334,-70.751159
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.395503,-70.672108
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Autopista Central,,2025-04-19T20:13:54,-33.496794,-70.664319
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Las Torres,Maipú,2025-04-19T18:26:29,-33.473889,-70.731469
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-02T09:26:45,-33.474138,-70.756898
JAM,JAM_STAND_STILL_TRAFFIC,Salida a Américo Vespucio Sur > Cerrillos,,2025-04-19T19:51:50,-33.491943,-70.749901
POLICE,,,Santiago,2025-04-19T19:49:21,-33.446571,-70.662557
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:21:44,-33.396926,-70.670756
POLICE,,Av. San Pablo,Pudahuel,2025-04-19T19:12:32,-33.442037,-70.763928
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Américo Vespucio,Pudahuel,2025-04-19T20:04:03,-33.416186,-70.783429
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:37:35,-33.441051,-70.789626
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.616095,-70.876499
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:37:35,-33.44138,-70.790036
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.446268,-70.662062
POLICE,POLICE_HIDING,Cardenal Raúl Silva Henríquez,Lo Espejo,2025-04-19T20:15:04,-33.522743,-70.69785
JAM,,Mosaico,Maipú,2025-04-19T20:09:14,-33.499253,-70.774157
POLICE,,Condominio Los Algarrobos 4-A,Chicureo,2025-04-19T20:05:56,-33.270612,-70.667945
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Los Mares,Pudahuel,2025-04-19T20:09:44,-33.46331,-70.763018
CHIT_CHAT,,,San Joaquín,2025-04-19T19:52:45,-33.469842,-70.62597
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Grecia,Peñalolén,2025-04-19T20:20:24,-33.470302,-70.570248
ROAD_CLOSED,,Ernesto Riquelme,La Cisterna,2025-04-19T20:01:38,-33.546357,-70.666742
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:35:42,-33.44144,-70.790116
HAZARD,HAZARD_ON_ROAD,María Angélica,Pudahuel,2025-04-19T20:17:57,-33.43472,-70.772824
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Américo Vespucio,Ñuñoa,2025-04-19T19:52:47,-33.455807,-70.571528
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Antonio Ebner,Quinta Normal,2025-04-19T19:32:44,-33.435301,-70.696899
ROAD_CLOSED,,Los Florines,Maipú,2025-04-19T20:18:54,-33.522807,-70.767299
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Tobalaba,Peñalolén,2025-04-19T20:16:06,-33.473028,-70.554939
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.472275,-70.74845
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,,2025-04-19T20:19:45,-33.428004,-70.784258
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.470679,-70.748175
HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Recoleta,Recoleta,2025-04-19T20:20:32,-33.395336,-70.642681
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida a Vespucio Norte Express > La Florida / 5 Sur / Maipú,,2025-04-17T11:37:08,-33.44743,-70.777797
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.47558,-70.748952
POLICE,,Av. Departamental,Pedro Aguirre Cerda,2025-04-19T19:46:27,-33.48548,-70.687577
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:20,-33.480651,-70.576461
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-19T20:20:00,-33.600121,-70.84643
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.395135,-70.672368
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Mackenna,Renca,2025-01-06T09:05:32,-33.405715,-70.74555
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Guanaco,Recoleta,2025-04-19T20:14:12,-33.39871,-70.657942
HAZARD,HAZARD_ON_ROAD,Av. Américo Vespucio,Maipú,2025-04-19T20:13:15,-33.463365,-70.763657
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Los Conquistadores,Providencia,2025-04-19T20:11:14,-33.423907,-70.622535
JAM,,Av. Tobalaba,Peñalolén,2025-04-19T20:05:49,-33.501036,-70.560939
HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Departamental,Peñalolén,2025-04-19T20:14:09,-33.509935,-70.587784
HAZARD,HAZARD_ON_ROAD,Cuevas,Santiago,2025-04-19T20:10:35,-33.456682,-70.634617
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Echeñique,Ñuñoa,2025-04-19T19:55:22,-33.446345,-70.576766
HAZARD,HAZARD_ON_ROAD,Av. Américo Vespucio,Maipú,2025-04-19T20:13:04,-33.46262,-70.763889
POLICE,,Av. Grecia,Peñalolén,2025-04-19T19:35:18,-33.473398,-70.554917
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Merced,Santiago,2025-04-19T20:02:31,-33.436875,-70.637521
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Conquistadores / Túnel San Cristóbal,,2025-04-19T20:19:13,-33.408268,-70.602757
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Olmos,"Malloco, Peñaflor",2025-04-16T00:10:29,-33.616829,-70.875809
HAZARD,HAZARD_ON_ROAD,Av. Departamental,Pedro Aguirre Cerda,2025-04-19T19:42:57,-33.485362,-70.687443
ROAD_CLOSED,ROAD_CLOSED_EVENT,Romeo Salinas,Ñuñoa,2025-04-03T16:14:41,-33.438036,-70.574344
HAZARD,HAZARD_ON_ROAD,Galo González,Pedro Aguirre Cerda,2025-04-19T20:15:58,-33.491813,-70.678407
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-06T09:21:43,-33.381467,-70.682818
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Francisco Bilbao,Las Condes,2025-04-19T20:13:53,-33.430645,-70.559538
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.446146,-70.661591
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. San Pablo,Pudahuel,2025-04-19T20:02:53,-33.444084,-70.75374
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida Los Conquistadores,,2025-04-19T20:18:05,-33.409393,-70.606011
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-02-17T09:00:00,-33.446253,-70.659491
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:21:43,-33.397088,-70.670678
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.474342,-70.748812
ROAD_CLOSED,ROAD_CLOSED_EVENT,,Conchalí,2025-03-03T10:05:49,-33.383938,-70.68079
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-06T09:21:43,-33.384003,-70.680889
JAM,,Camino Santa Martina,Lo Barnechea,2025-04-19T20:19:29,-33.288072,-70.543914
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Central,,2025-04-19T20:10:58,-33.506957,-70.669115
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.390448,-70.675448
POLICE,,Av. Padre Hurtado Sur,Las Condes,2025-04-19T19:19:01,-33.416001,-70.539208
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Los Presidentes,Peñalolén,2025-03-19T16:49:19,-33.480498,-70.57696
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Grecia,Peñalolén,2025-04-19T20:16:32,-33.47363,-70.554984
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Presidente José Joaquín Prieto Vial,Pedro Aguirre Cerda,2025-04-19T20:12:01,-33.48283,-70.658193
POLICE,POLICE_WITH_MOBILE_CAMERA,9ª Avenida,San Miguel,2025-04-19T20:12:07,-33.510936,-70.663089
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.394605,-70.672736
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Pudahuel,2025-04-19T20:06:57,-33.451976,-70.77255
ROAD_CLOSED,ROAD_CLOSED_EVENT,Quilicura,Conchalí,2024-06-07T10:43:41,-33.381421,-70.682666
ROAD_CLOSED,ROAD_CLOSED_EVENT,Las Acacias,"Malloco, Peñaflor",2025-04-16T10:53:46,-33.618066,-70.875525
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.391009,-70.674989
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T19:10:53,-33.44634,-70.662339
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471447,-70.748302
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:55,-33.391795,-70.674506
ROAD_CLOSED,,Héctor Fuenzalida,Maipú,2025-04-19T20:11:25,-33.53795,-70.779153
ACCIDENT,,Autopista Vespucio Sur,,2025-04-19T20:14:58,-33.501109,-70.587669
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.390051,-70.675776
POLICE,,Carlos Ramírez,Padre Hurtado,2025-04-19T20:09:29,-33.570277,-70.802204
ACCIDENT,,Av. Américo Vespucio,Quilicura,2025-04-19T19:46:48,-33.372937,-70.727883
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Fermín Vivaceta,Conchalí,2024-06-06T09:21:44,-33.384766,-70.680232
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T13:44:42,-33.618167,-70.877062
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Autopista Vespucio Norte,,2025-04-19T20:17:26,-33.428224,-70.784046
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
JAM,JAM_HEAVY_TRAFFIC,Santa Isabel,Santiago,2025-04-19T20:01:03,-33.451734,-70.649727
HAZARD,HAZARD_ON_ROAD,Santa Amalia,La Florida,2025-04-19T19:59:55,-33.543556,-70.580671
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T16:12:39,-33.442052,-70.790182
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Departamental,Pedro Aguirre Cerda,2025-04-19T19:40:25,-33.494196,-70.676528
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474734,-70.748337
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. La Marina,San Miguel,2025-04-19T19:54:14,-33.495099,-70.663256
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Lo Espejo,Lo Espejo,2025-04-19T20:23:10,-33.535829,-70.694355
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
POLICE,,Federico Errázuriz,Pudahuel,2025-04-19T20:22:45,-33.442431,-70.764074
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pdte. Jorge Alessandri Rodríguez,"Nos, San Bernardo",2025-04-19T20:21:13,-33.629888,-70.713345
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
POLICE,,Los Cerezos,Huechuraba,2025-04-19T20:21:28,-33.364531,-70.637292
JAM,,Autopista Central,,2025-04-19T20:22:54,-33.504987,-70.668209
ROAD_CLOSED,,Los Conquistadores / Túnel San Cristóbal,,2025-04-19T20:21:35,-33.408268,-70.602757
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Lo Espejo > Poniente,,2025-04-19T20:21:15,-33.537718,-70.685575
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD,Av. San Pablo,Quinta Normal,2025-04-19T20:25:14,-33.438772,-70.695868
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,,Ñuñoa,2025-04-19T20:25:21,-33.468786,-70.576765
JAM,JAM_STAND_STILL_TRAFFIC,Arturo Prat,Santiago,2025-04-19T20:25:03,-33.451182,-70.648876
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Lo Espejo,Lo Espejo,2025-04-19T20:23:27,-33.535297,-70.695788
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
CHIT_CHAT,,Av. Costanera Andrés Bello,Providencia,2025-04-19T20:24:23,-33.422322,-70.615386
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Los Libertadores,Huechuraba,2025-04-19T20:24:18,-33.366795,-70.681017
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Vespucio Norte,,2025-04-19T20:23:53,-33.375107,-70.660449
ACCIDENT,,Av. Pedro Aguirre Cerda,Cerrillos,2025-04-19T20:23:59,-33.505817,-70.714149
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:16,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Presidente Eduardo Frei Montalva,Renca,2025-04-19T20:17:06,-33.413066,-70.679602
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:55,-33.394031,-70.673132
POLICE,,Ruta 78,,2025-04-19T20:24:54,-33.482143,-70.709883
JAM,JAM_STAND_STILL_TRAFFIC,Camino Santa Martina,Lo Barnechea,2025-04-19T20:22:29,-33.277794,-70.543569
POLICE,POLICE_HIDING,Merced,Santiago,2025-04-19T20:05:08,-33.437407,-70.642088
POLICE,,,La Granja,2025-04-19T20:23:43,-33.553514,-70.63487
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,General Prieto,Independencia,2025-04-19T20:11:21,-33.429919,-70.656359
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-26T17:08:54,-33.383031,-70.68181
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T00:00:00,-33.474695,-70.748857
JAM,,Nonato Coo,Puente Alto,2025-04-19T20:26:00,-33.581543,-70.568811
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-17T23:59:40,-33.474695,-70.748857
POLICE,,Diagonal Paraguay,Santiago,2025-04-19T20:27:02,-33.442411,-70.643027
POLICE,,Av. Ossa,Ñuñoa,2025-04-19T20:27:00,-33.453035,-70.570904
JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Sur,,2025-04-19T20:26:36,-33.539929,-70.652497
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T11:59:07,-33.396267,-70.671402
HAZARD,HAZARD_ON_ROAD_ICE,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-19T20:26:53,-33.442323,-70.644105
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,,2025-04-19T20:26:15,-33.489072,-70.750076
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T09:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T00:05:26,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Caletera Acceso Sur,La Pintana,2025-04-19T20:26:08,-33.583032,-70.611221
JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Sur,,2025-04-19T20:26:13,-33.539552,-70.654525
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T11:35:02,-33.471714,-70.748344
JAM,JAM_STAND_STILL_TRAFFIC,Av. Salvador,Ñuñoa,2025-04-19T20:25:35,-33.460566,-70.621083
